#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.0000  -50.6710  -50.6704  -50.6656  -46.3328  -46.3255  -46.3250  -12.5422  -11.2767   -5.9154   -3.8420   -3.8418   -3.1765   -3.1590   -3.1589   -1.3240   -1.3238   -0.8592   -0.8591   -0.6555    0.5903    0.5905    0.7559    1.9347    1.9742    1.9744    2.6016    4.9778    4.9778    6.9731    6.9738    7.3547    7.6978    8.1760    8.1760    8.4179    8.4427    8.8412    8.8417    9.2786   14.5571   14.5572   15.0162   15.7319   15.7327   15.9222   15.9230   16.7192   17.0915   17.0915   17.5823   21.4624   21.8602   22.1121   22.1183   23.6511   24.1160   24.1164   24.4916   24.4921   25.2416   25.2420   26.8854   26.8856   27.0792   27.7181   27.7186   27.8395   28.1639   28.4737   28.4739   28.9865   28.9868   29.1859   29.8487   29.8490   30.3021   30.3023   30.6706   31.2669   31.8603   31.9912   32.3394   32.3397   33.1121   33.4414   33.4415   34.6770   34.7120   35.3997   35.4002   35.7702   35.7712   35.9531   36.5034   36.6303   36.6337
  0.0302  -50.6732  -50.6709  -50.6660  -46.3331  -46.3274  -46.3257  -12.5398  -11.2757   -5.9120   -3.8440   -3.8418   -3.1775   -3.1609   -3.1600   -1.3459   -1.3279   -0.8848   -0.8615   -0.6430    0.5917    0.5937    0.7587    1.9410    1.9609    1.9712    2.6424    4.9700    4.9899    6.9136    6.9539    7.3625    7.6087    8.1824    8.1972    8.4433    8.4769    8.8632    8.9225    9.3000   14.4681   14.5538   15.1067   15.5766   15.6012   16.0398   16.0593   16.7463   16.9720   17.0987   17.7232   21.4622   21.8668   22.0598   22.1119   23.5248   24.0212   24.0947   24.5234   24.5878   25.2471   25.3085   26.7933   26.9084   27.1037   27.6418   27.6733   27.9547   28.1413   28.4947   28.4977   28.9713   28.9964   29.1813   29.6711   29.7453   30.3978   30.4799   30.6571   31.3455   31.8044   31.9539   32.3355   32.3566   33.1102   33.3912   33.4209   34.6762   34.6803   35.3758   35.4227   35.7589   35.7710   35.9600   36.4245   36.6501   36.6728
  0.0603  -50.6707  -50.6699  -50.6635  -46.3307  -46.3252  -46.3247  -12.5326  -11.2727   -5.9019   -3.8483   -3.8401   -3.1776   -3.1630   -3.1619   -1.4046   -1.3375   -0.9587   -0.8682   -0.6087    0.5955    0.6043    0.7693    1.8672    1.9628    2.0306    2.7461    4.9482    5.0258    6.7554    6.8969    7.3889    7.4289    8.1470    8.2008    8.5506    8.6155    8.9309    9.1122    9.3702   14.2934   14.5447   15.2581   15.3671   15.4133   16.1660   16.2658   16.6880   16.9125   17.1221   17.9910   21.4636   21.8871   21.9008   22.1145   23.2625   23.8230   24.0306   24.5417   24.8179   25.2733   25.4819   26.6059   26.9847   27.1840   27.4555   27.5676   28.0562   28.2224   28.5444   28.5812   28.9442   29.0296   29.1904   29.4033   29.6131   30.4990   30.6382   30.8253   31.5417   31.6655   31.9013   32.3363   32.3882   33.1046   33.2556   33.3791   34.5980   34.7287   35.3153   35.4838   35.7462   35.7624   35.9865   36.2700   36.7028   36.7975
  0.0905  -50.6691  -50.6672  -50.6635  -46.3307  -46.3236  -46.3223  -12.5206  -11.2679   -5.8851   -3.8554   -3.8373   -3.1835   -3.1655   -3.1649   -1.4936   -1.3540   -1.0701   -0.8787   -0.5616    0.5972    0.6208    0.7833    1.7773    1.9500    2.1418    2.8833    4.9162    5.0844    6.5358    6.8115    7.2306    7.4247    8.0534    8.2316    8.6643    8.8535    9.0366    9.3183    9.5159   14.1020   14.5296   15.0609   15.2256   15.5021   16.2421   16.4708   16.4840   17.0736   17.1606   18.2909   21.4591   21.6667   21.9208   22.1154   22.9568   23.5921   23.9574   24.4741   25.0684   25.3125   25.6951   26.4203   27.0853   27.2181   27.3114   27.4147   27.9121   28.4356   28.5899   28.7023   28.9206   29.0272   29.0834   29.3487   29.5346   30.5095   30.6104   31.2267   31.4740   31.5715   32.0188   32.3344   32.4115   33.0611   33.0730   33.3598   34.4882   34.7687   35.2189   35.4202   35.7465   35.7525   36.0150   36.2311   36.7647   36.9913
  0.1206  -50.6694  -50.6674  -50.6635  -46.3307  -46.3239  -46.3224  -12.5039  -11.2611   -5.8618   -3.8666   -3.8341   -3.1958   -3.1696   -3.1685   -1.6056   -1.3780   -1.2049   -0.8919   -0.5112    0.5948    0.6421    0.7986    1.6867    1.9335    2.2848    3.0348    4.8806    5.1640    6.2837    6.7059    7.0336    7.4701    7.9539    8.2732    8.7919    9.1206    9.1707    9.4842    9.7655   13.9114   14.5081   14.7977   15.0431   15.6633   16.2727   16.2958   16.7078   17.2137   17.2835   18.6054   21.3689   21.4371   21.9671   22.1112   22.6184   23.3697   23.9072   24.3092   25.2918   25.3503   25.9254   26.2717   26.8475   27.2297   27.3118   27.4650   27.7459   28.2649   28.6711   28.8313   28.9115   29.0883   29.1595   29.3816   29.5047   30.4330   30.6010   31.2506   31.3603   31.6489   32.3280   32.3343   32.4085   32.8273   32.9994   33.4028   34.3562   34.8058   35.0917   35.1861   35.7063   35.7314   36.0440   36.3759   36.8176   37.2343
  0.1508  -50.6709  -50.6667  -50.6616  -46.3289  -46.3254  -46.3218  -12.4826  -11.2526   -5.8318   -3.8814   -3.8295   -3.2150   -3.1748   -3.1699   -1.7352   -1.4085   -1.3501   -0.9069   -0.4643    0.5881    0.6670    0.8150    1.6036    1.9162    2.4504    3.1879    4.8495    5.2625    6.0175    6.5880    6.8454    7.5242    7.8572    8.3261    8.9286    9.3277    9.4048    9.6456   10.0703   13.7285   14.4788   14.5313   14.8702   15.6884   16.2314   16.3236   16.9373   17.2820   17.5083   18.9287   21.0270   21.3728   22.0241   22.1045   22.2627   23.1855   23.8835   24.0751   25.3775   25.4720   26.1615   26.1679   26.4940   27.0176   27.5281   27.5849   27.6434   27.9242   28.6372   28.9602   28.9642   29.2585   29.3069   29.4940   29.5137   30.3041   30.5884   30.9915   31.1080   32.0420   32.3302   32.3628   32.5980   32.6719   32.9077   33.5223   34.2136   34.7928   34.9393   34.9514   35.6510   35.7045   36.0960   36.6124   36.8559   37.4852
  0.1810  -50.6707  -50.6664  -50.6595  -46.3269  -46.3252  -46.3215  -12.4567  -11.2424   -5.7953   -3.8984   -3.8245   -3.2415   -3.1806   -3.1719   -1.8783   -1.4961   -1.4455   -0.9227   -0.4253    0.5776    0.6942    0.8312    1.5349    1.8983    2.6300    3.3308    4.8320    5.3764    5.7500    6.4649    6.6688    7.5852    7.7643    8.3902    9.0700    9.5034    9.6932    9.8312   10.3937   13.5579   14.2676   14.4367   14.7140   15.5505   16.2662   16.4460   17.1659   17.3659   17.7349   19.2603   20.6594   21.2533   21.8963   22.0678   22.1286   23.0710   23.7889   23.8830   25.3909   25.6055   26.0945   26.1021   26.4050   26.7776   27.4037   27.5598   27.8114   27.8185   28.5736   29.0196   29.0948   29.3888   29.4272   29.5579   29.6931   30.1389   30.5609   30.7437   30.8770   32.1876   32.2248   32.3116   32.7015   32.8098   32.9653   33.7297   34.0830   34.5178   34.8028   34.9323   35.5601   35.6620   36.1559   36.8668   36.8732   37.3876
  0.2111  -50.6711  -50.6683  -50.6594  -46.3269  -46.3257  -46.3233  -12.4263  -11.2307   -5.7525   -3.9182   -3.8201   -3.2789   -3.1886   -3.1751   -2.0292   -1.6376   -1.4886   -0.9388   -0.3976    0.5629    0.7212    0.8462    1.4823    1.8801    2.8156    3.4508    4.8345    5.4935    5.4999    6.3442    6.5067    7.6496    7.6786    8.4634    9.2124    9.6910    9.9584   10.0695   10.7223   13.4041   14.0088   14.3674   14.5878   15.3640   16.2748   16.6560   17.3770   17.4794   17.9528   19.6019   20.2653   21.0567   21.5223   22.0874   22.2053   23.0168   23.4788   23.8953   25.3883   25.6793   25.7177   26.0606   26.4972   26.6051   27.2181   27.2368   27.9488   28.1121   28.5047   29.0536   29.1979   29.4683   29.5292   29.6268   29.8102   29.9698   30.4108   30.6061   30.7516   31.9689   32.1429   32.2474   32.7492   33.1187   33.1651   33.9749   34.0175   34.2203   34.6524   34.9377   35.4509   35.6015   36.1815   36.8845   36.9564   37.3644
  0.2413  -50.6715  -50.6685  -50.6594  -46.3269  -46.3260  -46.3235  -12.3917  -11.2176   -5.7033   -3.9413   -3.8144   -3.3301   -3.1960   -3.1785   -2.1805   -1.7727   -1.5370   -0.9544   -0.3837    0.5443    0.7482    0.8609    1.4467    1.8664    2.9998    3.5369    4.8442    5.2765    5.6214    6.2395    6.3628    7.5892    7.7300    8.5472    9.3517    9.8888   10.1933   10.3675   11.0454   13.2730   13.7581   14.2595   14.5078   15.1748   16.2709   16.8933   17.5235   17.6737   18.1539   19.8699   19.9429   20.8028   21.1448   22.1182   22.2941   22.9790   23.2041   23.9223   25.2906   25.3704   25.7658   26.0292   26.1830   26.7699   26.9115   27.0837   27.9882   28.4332   28.4687   29.0560   29.2799   29.4499   29.7016   29.7018   29.7161   29.8620   30.1858   30.5892   30.8092   31.7183   32.0513   32.1919   32.6940   33.3163   33.5586   33.9096   33.9107   34.3913   34.5049   34.9125   35.3322   35.5264   36.1239   36.8816   36.8858   37.6845
  0.2714  -50.6727  -50.6677  -50.6609  -46.3283  -46.3272  -46.3228  -12.3528  -11.2033   -5.6480   -3.9673   -3.8087   -3.3991   -3.2036   -3.1823   -2.3236   -1.9016   -1.5901   -0.9699   -0.3849    0.5218    0.7733    0.8755    1.4286    1.8567    3.1752    3.5844    4.7780    5.1902    5.7083    6.1834    6.2411    7.5088    7.8142    8.6416    9.4839   10.0946   10.4308   10.6891   11.3506   13.1724   13.5196   14.1271   14.4578   14.9979   16.2611   17.1407   17.6408   17.9079   18.3303   19.4670   20.2839   20.5116   20.7676   22.1627   22.3497   22.8065   23.1527   23.9622   24.8808   25.3338   25.7967   25.8118   26.0431   26.6391   26.8083   27.0107   27.8959   28.4563   28.7609   28.9988   29.3072   29.3352   29.6009   29.7273   29.7997   29.9085   30.0308   30.5793   30.9706   31.4906   31.9278   32.1526   32.6518   33.4397   33.6890   33.8074   34.0697   34.3661   34.7351   34.8349   35.2141   35.4383   35.9738   36.8925   36.9238   37.6562
  0.3016  -50.6707  -50.6701  -50.6612  -46.3285  -46.3254  -46.3250  -12.3100  -11.1881   -5.5866   -3.9971   -3.8026   -3.4870   -3.2105   -3.1872   -2.4516   -2.0236   -1.6468   -0.9844   -0.4011    0.4975    0.7965    0.8905    1.4263    1.8517    3.3330    3.5975    4.6003    5.2684    5.7082    6.1474    6.2286    7.4304    7.9093    8.7454    9.6050   10.3066   10.6795   11.0189   11.6179   13.1141   13.3020   13.9900   14.4223   14.8491   16.2486   17.3920   17.7626   18.1449   18.4716   19.0638   20.2106   20.3929   20.6291   22.1617   22.2788   22.7422   23.2240   24.0079   24.4730   25.2845   25.4258   25.8446   26.0185   26.3972   26.6735   27.0880   27.6977   28.3776   28.8641   29.0916   29.1294   29.3678   29.4905   29.6638   29.8777   29.9832   30.1382   30.5746   31.1233   31.3182   31.7814   32.1241   32.6127   33.4879   33.6222   33.8263   34.2398   34.4727   34.6771   35.0417   35.1050   35.3669   35.7796   36.9018   36.9931   37.3074
  0.3318  -50.6695  -50.6669  -50.6600  -46.3274  -46.3245  -46.3218  -12.2634  -11.1721   -5.5194   -4.0309   -3.7963   -3.5941   -3.2155   -3.1910   -2.5602   -2.1380   -1.7062   -0.9981   -0.4318    0.4729    0.8177    0.9062    1.4375    1.8528    3.4584    3.5891    4.3997    5.4152    5.6318    6.0908    6.3657    7.3581    8.0160    8.8609    9.7110   10.5233   10.9356   11.3517   11.8316   13.0540   13.1738   13.8559   14.3940   14.7376   16.2328   17.6448   17.8892   18.3726   18.5488   18.6683   19.9326   20.0306   20.9771   21.8975   22.3243   22.8483   23.3338   24.0290   24.1017   25.0231   25.2462   25.8714   25.9923   26.1952   26.5052   27.1853   27.4164   28.1826   28.6362   29.0315   29.3311   29.3894   29.4268   29.6929   29.9372   30.0061   30.3851   30.5746   31.2148   31.2169   31.6413   32.0770   32.5900   33.4963   33.7159   33.8662   34.1267   34.4716   34.7932   35.0777   35.2253   35.2906   35.6458   36.9244   36.9471   37.2639
  0.3619  -50.6680  -50.6666  -50.6593  -46.3268  -46.3230  -46.3215  -12.2133  -11.1557   -5.4467   -4.0734   -3.7906   -3.7160   -3.2192   -3.1964   -2.6515   -2.2444   -1.7680   -1.0108   -0.4763    0.4477    0.8362    0.9219    1.4571    1.8583    3.5072    3.5973    4.2191    5.5248    5.5795    6.0833    6.5464    7.2891    8.1357    8.9857    9.7980   10.7434   11.1879   11.6732   11.9695   12.9180   13.2342   13.7269   14.3703   14.6769   16.2117   17.8932   18.0154   18.2674   18.5243   18.5973   19.6978   19.7183   21.3159   21.5872   22.4052   23.0003   23.4617   23.6622   24.1280   24.6409   25.1768   25.8799   25.8827   26.0897   26.3286   27.0682   27.2512   27.9059   28.3466   28.9593   29.3182   29.3491   29.6517   29.7508   29.9782   30.0438   30.5790   30.6049   31.1883   31.2614   31.5360   31.9755   32.5672   33.6236   33.7999   33.9342   34.0306   34.2469   34.8238   35.1054   35.2103   35.3017   35.6145   36.8406   37.0475   37.4218
  0.3921  -50.6683  -50.6677  -50.6598  -46.3272  -46.3233  -46.3227  -12.1600  -11.1392   -5.3686   -4.1319   -3.8392   -3.7864   -3.2221   -3.2034   -2.7296   -2.3411   -1.8315   -1.0236   -0.5333    0.4227    0.8513    0.9377    1.4808    1.8678    3.4716    3.6156    4.0853    5.4090    5.7302    6.1431    6.7496    7.2235    8.2713    9.1201    9.8625   10.9655   11.4126   11.9543   12.0515   12.8471   13.3572   13.6049   14.3512   14.6878   16.1864   17.8216   18.1328   18.2003   18.3736   18.7070   19.4636   19.5918   21.2637   21.6710   22.4913   23.1693   23.2704   23.6014   24.1909   24.2663   25.0955   25.6900   25.8860   26.0554   26.1426   26.6745   27.2974   27.5883   28.0230   28.8968   29.2294   29.3404   29.8116   29.8238   30.0200   30.0762   30.5829   30.7625   31.2196   31.2714   31.5214   31.8337   32.5336   33.7617   33.8409   33.9578   34.0328   34.0933   34.7775   34.9023   35.0507   35.5222   35.5838   36.8239   37.2314   37.5245
